
code	|	name	|	preferred name	|	lineage
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	448159 41273 1737406 1737405 1737404 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	448173 160795 186818 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450292 68792 36064 355688 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450299 40424 139380 355688 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450301 80634 227334 68889 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450303 184208 5338 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450306 5234 155616 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450316 214503 2212732 1137986 1913637 112252 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450318 68781 452342 355688 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450422 224455 39 80811 29 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450707 1988 2012 85012 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	450754 98652 33859 2696291 33634 2698737 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	451124 5389 227332 68889 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	451665 90883 155616 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	451878 33183 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452230 290646 1383205 41102 75542 41085 41084 7041 33392 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452277 293841 211213 2044732 57287 33218 119088 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452279 120165 2301111 70219 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452309 254245 118968 118969 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452345 146291 451870 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452429 109 41294 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452434 292625 200795 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452437 228972 85017 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452439 93681 224471 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452824 60892 213468 213462 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	452826 290184 186807 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453117 50 49 80812 29 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453119 52225 1843491 909929 909932 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453121 2147 2146 186329 31969 544448 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453143 83614 32033 135614 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453153 90886 155616 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453338 381430 568386 1775403 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453342 323449 1853232 768507 768503 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453409 202907 75682 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453411 188708 200918 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453414 187857 200783 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453416 84996 84995 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453578 114248 224471 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453585 227979 90964 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453587 273135 1501348 768507 768503 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453589 59195 118968 118969 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453819 68288 563798 768507 768503 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453823 331525 85021 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453825 28250 2762318 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453827 181069 186804 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	453829 228923 543313 538999 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	454004 629 1903411 91347 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	454114 352 351 135621 72274 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	454116 253255 1737406 1737405 1737404 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	454615 340117 171550 171549 200643 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	455072 343873 2762318 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	455387 42243 2558951 149990 42242 42241 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	455409 33850 33849 2836 2696291 33634 2698737 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	455411 4776 4762 33634 2698737 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	455650 299261 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	457919 57739 1499392 206351 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	458130 62076 2070 85010 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	458235 225447 1268 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	458238 253183 85017 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	458247 31988 69277 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	458250 254250 85017 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	458252 33042 186803 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	458254 69965 90964 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459259 82982 1903412 91347 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459261 113 1914233 2691355 203683 203682 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459271 2373 1843490 909929 909932 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459273 235888 85023 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459541 85017 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459543 43216 1572707 159987 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459566 452563 2726946 451867 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459831 86671 41295 204441 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459833 267849 135620 135619 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	459974 279179 227330 68889 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	460254 82800 186828 186826 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	460510 203691 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	460512 225058 225057 1807140 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	461401 369926 31957 85009 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	462197 265975 186803 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	462199 136099 85021 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	463193 1851 2070 85010 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	463302 332102 1853230 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	463304 321315 2004 85012 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	463356 33856 33855 33854 33853 2836 2696291 33634 2698737 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	463358 47932 447211 2864 33630 2698737 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	464462 282132 92713 1963360 204429 204428 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	464464 71666 92714 1963360 204429 204428 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	464865 35278 439490 2585030 2559587 10239 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	464925 464095 2732506 2732408 2732396 2559587 10239 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	466614 37616 5658 1286322 5654 2704949 2704647 5653 33682 2611352 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	467196 5426 5338 452333 155619 5302 5204 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	467730 186827 186826 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	468629 44580 104783 44578 10190 2697496 2697495 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	469575 267929 76892 204458 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	469577 1064 75787 206389 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	469579 354349 118882 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	469813 388450 388435 1520881 147547 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	469815 71598 38074 388283 1520881 147547 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	470206 132607 1892252 1150 1301283 1117 1798711 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	470209 470208 1890430 1890424 1117 1798711 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	470563 416916 712 135625 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	473849 335927 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	473851 282682 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	473853 230494 255527 135619 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	473855 360528 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	473857 285107 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	473971 321384 148101 6310 6308 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	474410 53402 1890428 1890424 1117 1798711 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	474983 34102 224471 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	475811 6348 105390 105389 6341 6340 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	476104 183924 28889 1783275 2157 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	476188 347844 1783234 2323 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	476199 65402 543313 538999 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	476218 6295 2072716 6274 6236 119089 6231 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	476557 135624 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	478745 2063 2062 85011 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	478747 335405 41297 204457 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	478983 2023 186824 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	479971 77021 1892259 1161 1117 1798711 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	479973 51668 81852 186826 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	480221 6821 6820 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	480315 6448 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	480474 361050 1648490 48461 203494 74201 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	480476 80853 641 135623 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	480674 311411 31989 204455 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	480815 193383 85023 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481132 460073 563835 1853229 1853228 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481134 127 1763524 2691356 203683 203682 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481161 46468 53434 53433 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481163 336260 649777 649776 649775 508458 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481165 166484 31979 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481167 261825 72275 135622 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481169 2420 1643950 2419 188708 200918 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	481329 213116 213115 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	483030 2370 32033 135614 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	485335 3166 2692248 3041 33090 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	485339 13792 1035538 3041 33090 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	485341 38834 2704063 3041 33090 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	485344 485343 2201463 3041 33090 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	485346 41878 34155 3041 33090 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	485573 236756 1127830 1127829 2517206 203682 1783257 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	486174 45676 451867 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	486726 182709 186817 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	486734 194286 33829 431838 5878 33630 2698737 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487009 283735 49546 200644 117743 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487011 1370 186817 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487341 312063 506 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487345 65504 28056 85008 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487348 99479 85021 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487350 84593 28056 85008 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487352 224459 49 80812 29 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487354 338583 28056 85008 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487356 414878 414877 414714 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	487519 28263 2049 2037 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	490171 66862 85151 186822 1385 91061 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	491145 335928 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	491147 39643 49 80812 29 28221 68525 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	491338 267408 85021 85006 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	491340 93 433 204441 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	492478 388463 204434 204433 204432 57723 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	493874 4479 38820 4734 1437197 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	493917 86650 2704141 2570567 3035 33682 2611352 2759 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	495553 249529 186814 68295 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	496880 360541 186804 186802 186801 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	497632 346096 2005523 171549 200643 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	497636 294702 2005520 171549 200643 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498720 416212 1442156 1442155 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498723 203697 506 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498725 398041 563835 1853229 1853228 976 68336 1783270 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498727 212743 224471 80840 28216 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498729 1835 2070 85010 1760 201174 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498744 224372 135619 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498746 301297 200795 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498748 332161 332160 204432 57723 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498750 85002 255728 85001 85000 189775 200795 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	498752 85001 85000 189775 200795 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	499023 111142 72275 135622 1236 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	499066 448125 1737407 1737404 1239 1783272 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	499799 182269 255475 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	499801 217510 255475 356 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	499803 179836 41297 204457 28211 1224 2 131567 
1+	|	ENVIRONMENTAL SAMPLES	|	environmental samples	|	499805 337004 85023 85006 1760 201174 1783272 2 131567 
